Transaction_Amount,Transaction_Time,Sender_Age,Receiver_New_Account,Location_Risk_Score,Device_Change,Transaction_Frequency,Fraud
18666108.27240107,5.0,61.0,0,0,0,13.0,0
20867124.039623227,16.0,34.0,1,0,0,13.0,0
25846107.076539014,11.0,54.0,1,0,0,10.0,0
29755721.861890625,9.0,42.0,1,0,0,14.0,0
23738133.457004216,13.0,41.0,1,1,0,8.0,0
31813510.437558256,16.0,52.0,0,1,0,18.0,0
30885533.0259537,10.0,37.0,1,0,0,15.0,1
25679368.69927705,14.0,61.0,0,1,0,18.0,0
36092072.151591346,10.0,53.0,0,1,1,12.0,0
18533937.420288958,11.0,52.0,0,0,0,15.0,0
36037038.15407958,11.0,43.0,1,1,0,12.0,0
27564666.61849936,22.0,51.0,1,1,0,7.0,0
23632366.098888416,14.0,44.0,1,1,0,11.0,0
23697687.879024785,15.0,40.0,1,1,0,5.0,0
19410447.316667058,10.0,30.0,1,1,0,11.0,0
24229481.232886545,8.0,54.0,0,1,0,13.0,0
16676615.449836334,13.0,46.0,0,1,0,19.0,0
14868178.617766304,6.0,36.0,1,1,0,13.0,0
24404222.698875245,12.0,42.0,1,1,0,9.0,0
39078369.217301875,5.0,22.0,1,1,1,13.0,0
17209740.25563863,12.0,48.0,1,0,0,16.0,0
23312166.404565684,17.0,49.0,0,1,1,15.0,0
27871938.504993934,14.0,51.0,0,1,0,14.0,0
36033259.45541917,15.0,46.0,1,0,0,14.0,0
21667382.12521195,15.0,52.0,1,0,0,2.0,0
36456701.13972913,15.0,38.0,1,1,0,8.0,0
21000847.3424304,16.0,44.0,0,1,0,14.0,0
29069465.845980316,11.0,41.0,1,1,0,11.0,0
25300952.72809718,15.0,47.0,1,0,0,11.0,0
28351027.939045772,15.0,55.0,0,1,0,19.0,0
24081420.798298772,16.0,47.0,1,0,0,6.0,0
26789983.256287355,17.0,51.0,1,1,0,8.0,0
27068282.268010367,16.0,42.0,1,1,0,10.0,0
23789919.02820742,17.0,65.0,0,1,1,13.0,0
24520270.82589161,11.0,44.0,1,0,0,17.0,1
28095759.143256687,14.0,58.0,0,1,0,16.0,0
23948147.329499345,17.0,53.0,1,1,0,6.0,0
25853820.565509852,14.0,58.0,0,1,1,17.0,0
21012639.52004166,9.0,46.0,1,1,0,12.0,0
31667406.284751408,11.0,49.0,1,0,0,7.0,0
25346501.801147185,12.0,39.0,1,1,0,13.0,0
22554906.13992731,15.0,45.0,1,1,0,7.0,0
30767573.439870074,5.0,45.0,0,1,1,16.0,1
22247140.620143805,18.0,52.0,1,0,0,5.0,0
28115582.87352825,11.0,25.0,1,1,0,11.0,0
9448136.680972753,11.0,59.0,0,1,0,15.0,0
32308754.693139885,15.0,51.0,1,0,0,8.0,0
24988124.223889425,19.0,53.0,0,1,1,15.0,0
28602290.800004277,13.0,40.0,1,1,0,14.0,0
25979379.105123173,13.0,48.0,1,0,0,17.0,1
18860512.034690857,11.0,36.0,1,1,0,10.0,1
30270599.43117885,11.0,48.0,1,0,0,17.0,1
27361042.70141893,10.0,48.0,1,0,0,19.0,1
25762803.57089158,16.0,55.0,1,0,0,7.0,0
35131156.24855377,10.0,57.0,0,0,0,18.0,0
14982619.515816718,11.0,38.0,1,1,0,13.0,0
24950569.970938757,15.0,52.0,0,1,0,19.0,0
15132640.272387164,7.0,30.0,1,1,0,10.0,0
36829005.922875844,9.0,39.0,1,1,0,12.0,0
23618141.79286183,12.0,52.0,1,0,0,8.0,0
16365880.047334705,12.0,44.0,1,0,0,16.0,1
31716628.40985453,12.0,36.0,1,0,0,13.0,1
29372937.947887603,11.0,44.0,1,1,0,12.0,0
29816920.577529125,11.0,40.0,1,1,0,13.0,0
28156597.667353712,11.0,52.0,0,1,0,14.0,0
19012275.666191064,11.0,44.0,1,1,0,10.0,0
27018208.46292946,15.0,50.0,1,0,0,8.0,0
25759662.36415552,13.0,43.0,1,0,0,8.0,0
26706773.489226732,11.0,39.0,1,1,0,8.0,0
16825498.87246035,18.0,49.0,1,1,0,6.0,0
19895529.384235002,12.0,41.0,1,0,0,8.0,0
23583843.959302645,16.0,45.0,1,1,0,9.0,0
27501556.322530277,13.0,59.0,0,1,0,14.0,0
15675481.810527911,15.0,49.0,0,1,1,15.0,1
21781087.532616403,16.0,35.0,1,1,0,15.0,0
20857024.251876663,7.0,64.0,0,1,0,17.0,0
31069387.05632021,20.0,39.0,1,1,1,15.0,0
28228284.19269901,16.0,50.0,1,1,0,10.0,0
25805920.29050805,13.0,47.0,0,1,1,13.0,0
23651387.818567563,13.0,59.0,0,1,0,18.0,0
29923789.39744869,7.0,37.0,1,1,0,7.0,0
26605451.265201062,15.0,49.0,1,0,0,10.0,0
20208249.09279773,7.0,60.0,0,1,0,16.0,0
28270537.87506056,17.0,51.0,0,1,0,16.0,0
31223438.739071473,8.0,52.0,0,1,1,17.0,1
22627731.610748097,9.0,62.0,0,1,1,13.0,0
24015897.885171268,17.0,55.0,1,0,0,5.0,0
28228281.66628752,7.0,57.0,0,0,0,16.0,0
29569459.636688452,13.0,41.0,1,1,0,9.0,0
19983744.365304947,9.0,47.0,0,1,0,13.0,0
40727807.52923453,14.0,66.0,0,0,0,17.0,0
27523876.10848894,16.0,43.0,1,1,0,7.0,0
32727175.97314532,11.0,48.0,1,0,0,10.0,0
29864712.76365985,14.0,42.0,1,1,0,8.0,0
23890934.938445028,12.0,48.0,0,1,0,17.0,0
25445291.47334145,16.0,54.0,1,0,0,6.0,0
15207746.7180774,14.0,55.0,0,0,0,20.0,1
26907481.89550442,14.0,52.0,0,0,0,16.0,0
23859942.943836838,12.0,34.0,1,1,0,9.0,0
31268574.174642194,8.0,37.0,1,1,0,11.0,0
30181467.058079034,11.0,41.0,1,0,0,10.0,0
26975593.100177024,15.0,52.0,1,0,0,9.0,0
26194383.90537826,15.0,39.0,1,1,0,10.0,0
19419263.95964081,5.0,55.0,0,1,1,15.0,1
32582255.65452579,11.0,39.0,1,1,0,9.0,0
30487324.216401655,15.0,51.0,1,0,0,10.0,0
32665894.37691471,9.0,47.0,1,0,0,22.0,1
43480202.97976056,9.0,54.0,0,1,0,16.0,0
23790864.64962537,8.0,54.0,0,0,0,14.0,0
34547431.23795619,12.0,45.0,1,1,0,13.0,0
32900761.755873017,11.0,37.0,1,1,0,12.0,0
38677465.37908902,9.0,40.0,1,1,0,13.0,0
33093300.940800875,13.0,55.0,1,0,0,11.0,0
33969486.172252364,9.0,57.0,0,1,0,18.0,0
22038361.728405945,9.0,69.0,0,1,0,17.0,0
25399512.998951722,17.0,39.0,1,0,0,16.0,0
26553449.658433747,3.0,45.0,1,1,0,15.0,0
26434469.40234392,16.0,57.0,1,0,0,7.0,0
25270270.059184898,13.0,48.0,0,1,0,14.0,0
32002259.752135903,14.0,63.0,0,0,0,18.0,0
26950787.28971829,11.0,52.0,0,0,0,14.0,0
27415334.581004247,16.0,68.0,0,1,1,17.0,0
31950092.872090973,13.0,48.0,0,0,0,18.0,1
26694758.751812506,8.0,47.0,0,1,1,19.0,1
24031786.514320813,11.0,38.0,1,1,0,11.0,0
31087736.640710928,12.0,59.0,0,1,0,14.0,0
16541669.40475956,13.0,62.0,0,1,0,18.0,0
25942592.528019834,17.0,55.0,0,1,0,19.0,0
24828749.38320212,18.0,49.0,1,1,0,7.0,0
26019515.062600218,12.0,45.0,1,1,0,11.0,0
26454418.586475074,11.0,36.0,1,0,0,12.0,1
40909197.15949255,14.0,46.0,1,0,0,14.0,0
22777350.97226006,15.0,45.0,1,1,0,11.0,0
26462139.010758203,10.0,36.0,1,0,0,12.0,1
24808431.211507767,17.0,45.0,1,0,0,4.0,0
24941115.179289747,10.0,51.0,1,1,0,17.0,0
29672402.807785697,11.0,34.0,1,1,0,7.0,0
25601871.16061075,8.0,58.0,0,0,0,13.0,0
27810881.096179698,11.0,77.0,0,1,1,19.0,0
23512174.659773152,13.0,62.0,0,0,0,16.0,0
30009172.248435907,13.0,51.0,0,0,0,16.0,0
14572459.836439295,13.0,48.0,1,0,0,9.0,0
25386945.968650825,13.0,40.0,1,1,0,10.0,0
21915132.133347124,8.0,41.0,0,1,1,18.0,0
31324293.002847403,11.0,65.0,0,1,1,18.0,1
24204259.68764399,9.0,32.0,1,1,0,11.0,0
22554612.08883959,8.0,38.0,1,1,0,15.0,0
29989448.788164627,6.0,47.0,0,1,1,23.0,1
26635624.953609742,11.0,40.0,1,1,0,8.0,0
28482915.251565676,13.0,34.0,1,1,1,7.0,1
37958308.88481318,14.0,64.0,0,1,1,16.0,0
26330641.64418792,12.0,56.0,0,1,0,15.0,0
25148155.882857606,16.0,53.0,1,0,0,9.0,0
21830270.758897282,16.0,55.0,0,0,0,16.0,1
25397316.290484607,17.0,55.0,1,0,0,6.0,0
20755639.5984319,10.0,34.0,1,0,0,14.0,1
28323495.761241276,11.0,40.0,1,1,0,9.0,0
33418271.304595467,12.0,39.0,1,1,0,9.0,0
32097046.572289765,15.0,42.0,1,1,0,8.0,0
34008707.25544167,7.0,40.0,1,1,0,13.0,0
31981317.254165653,16.0,64.0,0,0,1,19.0,0
23824996.982762534,16.0,51.0,0,1,1,12.0,0
33735926.07608717,10.0,37.0,1,0,0,15.0,1
31626958.903679676,16.0,54.0,0,1,1,14.0,0
30784842.686546866,9.0,39.0,1,1,0,8.0,0
23148912.3139584,12.0,42.0,1,1,0,11.0,0
21968035.091749247,15.0,65.0,0,1,0,16.0,0
26314738.027695276,12.0,35.0,1,1,0,13.0,0
20399299.74849765,13.0,53.0,0,0,0,12.0,0
32448991.080320746,16.0,38.0,1,1,0,7.0,0
33128295.471115574,12.0,37.0,1,1,0,12.0,0
34920228.60562908,21.0,42.0,0,1,0,18.0,0
17908279.768492337,18.0,56.0,0,1,0,15.0,0
25611341.759624586,10.0,65.0,0,1,0,15.0,0
19582429.890729565,15.0,45.0,1,1,0,7.0,0
24327400.83001406,17.0,48.0,1,1,0,6.0,0
20572441.522476714,13.0,56.0,0,1,0,17.0,0
32070270.675201535,15.0,52.0,1,0,0,10.0,0
27395041.853295445,14.0,53.0,0,1,1,16.0,0
18639054.295645483,9.0,41.0,1,1,0,12.0,0
40842113.9706778,12.0,67.0,0,0,1,15.0,0
30550005.335126836,11.0,50.0,1,0,0,10.0,0
22004784.20470781,16.0,51.0,0,1,0,18.0,0
25271305.590461124,10.0,31.0,1,1,0,9.0,0
21034107.496253613,16.0,43.0,1,1,0,11.0,0
22113779.87523488,13.0,45.0,1,1,0,13.0,0
37356234.69489738,14.0,50.0,1,0,0,11.0,0
19946917.3803561,10.0,52.0,0,1,0,15.0,0
43195690.571218975,9.0,57.0,0,0,0,14.0,0
22253205.511004623,19.0,53.0,1,0,0,5.0,0
26047053.586480968,6.0,57.0,0,0,0,17.0,0
27481973.419526365,14.0,41.0,1,1,0,14.0,0
19631110.894792393,14.0,47.0,0,1,0,16.0,0
22516243.129038505,12.0,55.0,0,1,0,13.0,0
32830070.91522157,16.0,50.0,1,0,0,9.0,0
25769352.504883222,12.0,61.0,0,1,0,12.0,1
26724285.217177805,11.0,42.0,1,0,0,18.0,0
24418285.937811773,11.0,36.0,1,0,0,17.0,0
17926393.57456455,6.0,56.0,0,0,0,17.0,0
35288185.60896501,14.0,69.0,0,1,0,19.0,0
28751739.09976731,12.0,49.0,1,0,0,7.0,0
26168082.842668317,8.0,48.0,1,0,0,13.0,0
31778662.865636133,7.0,26.0,1,1,0,13.0,0
30051554.360835128,13.0,39.0,1,1,0,6.0,0
34979751.49103183,16.0,47.0,0,1,1,13.0,1
28288246.92953627,11.0,53.0,0,1,1,17.0,1
33106491.9521594,16.0,48.0,1,0,0,7.0,0
20727496.806547,11.0,64.0,0,1,1,14.0,0
16675794.924584877,14.0,49.0,1,0,0,7.0,0
25725628.495733485,11.0,63.0,0,1,0,16.0,0
20782366.167655326,14.0,36.0,1,1,1,8.0,1
28750675.646440167,10.0,47.0,1,1,0,17.0,0
29743926.378956564,10.0,40.0,1,1,0,12.0,0
36995562.7349366,11.0,60.0,0,1,0,12.0,0
25269596.072024938,11.0,44.0,1,1,0,12.0,0
21532739.06466134,12.0,49.0,0,1,0,14.0,0
18455481.693292055,15.0,45.0,1,0,0,18.0,0
30511468.471286714,16.0,50.0,0,0,0,15.0,1
23246161.64676742,9.0,53.0,0,1,0,14.0,0
29882844.67557336,11.0,61.0,0,0,0,16.0,0
25872174.94221732,12.0,54.0,0,1,0,16.0,0
32661445.829825547,8.0,46.0,1,0,0,16.0,0
28021387.225202847,9.0,52.0,1,0,0,11.0,0
18395959.985770926,12.0,61.0,0,0,0,15.0,0
26221402.624785736,7.0,53.0,0,1,0,10.0,1
36844942.83610684,4.0,48.0,1,0,1,8.0,1
34006178.34097671,12.0,40.0,1,1,0,11.0,0
23559409.056010365,11.0,53.0,0,1,0,12.0,0
26966974.37019613,11.0,41.0,1,1,0,11.0,1
25429966.1697619,13.0,47.0,1,1,0,11.0,0
15504847.87000827,13.0,48.0,1,0,0,11.0,0
28000500.938795917,11.0,36.0,1,1,0,8.0,0
26880979.537236,8.0,40.0,1,1,0,14.0,0
33867766.948058486,17.0,44.0,1,1,1,11.0,1
24247098.06582956,15.0,45.0,0,1,1,11.0,0
36438403.71832883,16.0,48.0,1,0,0,14.0,0
28612443.270688817,16.0,49.0,0,1,1,10.0,0
21161752.251395952,9.0,40.0,0,1,1,16.0,1
28096357.911673754,15.0,48.0,1,0,0,10.0,0
22706242.82571436,13.0,43.0,1,1,0,8.0,0
24867701.32707103,13.0,50.0,1,1,0,12.0,0
12818019.486687372,10.0,66.0,0,0,0,17.0,0
14763950.213296847,14.0,49.0,0,1,0,14.0,0
24815270.704675164,14.0,51.0,1,0,0,10.0,0
21731475.150352877,8.0,35.0,1,1,0,10.0,0
34939944.22132291,13.0,46.0,1,1,0,8.0,0
34567411.8659306,14.0,40.0,1,1,0,17.0,0
21881491.157965105,7.0,48.0,1,0,0,14.0,0
25080246.97980353,7.0,50.0,1,0,0,15.0,0
28499046.452325094,11.0,55.0,0,1,0,15.0,0
36431554.890912704,15.0,39.0,1,0,0,3.0,1
18659164.934574872,13.0,52.0,0,1,0,15.0,0
31930022.628037572,10.0,32.0,1,1,0,11.0,1
28041697.571513586,9.0,36.0,1,0,0,8.0,0
33181113.432702266,7.0,59.0,0,0,0,15.0,0
37437786.62061331,13.0,43.0,1,1,0,13.0,0
31675108.326872107,18.0,53.0,1,0,0,1.0,0
26043741.946074467,13.0,43.0,1,0,0,9.0,0
31286796.52888,20.0,45.0,0,1,1,13.0,0
18294884.153194424,16.0,64.0,0,1,0,19.0,0
34091336.51958568,12.0,71.0,0,0,1,15.0,0
30996085.437236127,15.0,42.0,1,1,0,12.0,0
32317444.51191343,12.0,63.0,0,0,1,10.0,0
26251606.67249615,11.0,44.0,1,0,0,10.0,0
29330010.932333425,10.0,37.0,1,1,0,14.0,0
24654212.322344273,14.0,52.0,0,1,0,13.0,0
40256711.848033436,11.0,38.0,1,1,1,10.0,0
31234190.266191006,15.0,50.0,0,1,0,14.0,0
17506344.527893223,16.0,51.0,1,1,0,6.0,0
21063128.729380406,11.0,58.0,0,0,0,17.0,0
29253182.186175685,5.0,39.0,1,1,0,13.0,0
32386651.55233898,13.0,76.0,0,0,1,17.0,0
24711313.534220718,15.0,45.0,1,1,0,12.0,0
23911071.444083374,12.0,54.0,0,0,0,13.0,0
34639480.09355996,12.0,47.0,1,0,0,8.0,0
27011342.996803205,12.0,53.0,0,1,0,15.0,0
38759672.32295191,12.0,53.0,0,1,1,17.0,1
22853327.859823257,14.0,67.0,0,1,0,17.0,0
30710805.628204446,14.0,49.0,0,1,0,18.0,0
17934693.92071892,14.0,42.0,1,1,0,9.0,0
23514909.457634125,13.0,45.0,0,0,0,18.0,1
35576704.68008789,13.0,47.0,1,0,0,15.0,1
33833620.35330185,12.0,46.0,1,1,0,12.0,0
22660989.264051102,9.0,34.0,1,1,0,9.0,0
20614124.370264202,9.0,44.0,1,0,0,20.0,1
26183419.42198641,9.0,68.0,0,1,0,18.0,0
26313544.079947755,4.0,41.0,1,1,1,6.0,1
27682847.162795022,16.0,55.0,0,1,1,12.0,0
33204839.978117503,12.0,54.0,0,1,0,14.0,0
27070279.59509054,9.0,35.0,1,1,0,15.0,0
31482925.345688794,15.0,50.0,0,1,1,12.0,0
21665960.394762952,14.0,49.0,1,1,0,9.0,0
27877437.924835432,7.0,47.0,0,1,1,14.0,1
24249501.146115918,11.0,50.0,0,0,0,23.0,1
24274820.04491703,13.0,61.0,0,0,0,18.0,0
32459890.672917977,12.0,49.0,0,1,0,15.0,0
17237266.413962092,12.0,47.0,1,0,0,6.0,0
26772597.60716753,11.0,35.0,1,1,0,9.0,0
25195548.526335165,12.0,49.0,1,0,0,9.0,0
33493996.584470972,13.0,49.0,0,1,0,18.0,0
29300494.02622094,20.0,51.0,1,1,0,7.0,0
31947079.272291705,14.0,33.0,1,1,0,10.0,0
26281103.939784784,9.0,31.0,1,0,0,11.0,1
32634074.448430132,10.0,40.0,1,1,0,10.0,0
24074238.800734956,13.0,41.0,1,0,0,11.0,0
29530482.927186407,13.0,36.0,1,1,0,10.0,0
28463565.84168944,10.0,57.0,0,1,0,13.0,0
15579568.356519835,9.0,31.0,1,1,0,13.0,0
22245379.868963096,14.0,46.0,1,1,0,12.0,0
36667206.605124705,14.0,52.0,0,1,1,13.0,0
30996094.745253626,11.0,42.0,1,1,1,10.0,0
27971553.885022018,7.0,53.0,0,1,1,12.0,1
25565938.123532087,11.0,33.0,1,1,1,15.0,0
31320408.576695513,7.0,43.0,1,1,0,14.0,0
16824856.891961325,12.0,51.0,0,1,0,13.0,0
23997537.896878347,14.0,37.0,1,1,0,9.0,0
21903917.151109993,5.0,52.0,0,0,1,14.0,1
26994844.061010253,10.0,56.0,0,1,1,13.0,0
23659252.440633055,11.0,39.0,1,0,0,16.0,1
33070726.204139248,13.0,48.0,1,1,0,14.0,0
25310144.840231713,14.0,43.0,1,1,0,9.0,0
25187269.795700192,10.0,49.0,0,0,0,22.0,1
32942114.75081975,13.0,40.0,1,0,0,14.0,0
32938630.161056954,12.0,45.0,1,1,0,9.0,0
22773610.350708343,8.0,66.0,0,1,1,15.0,1
24232468.92410762,6.0,57.0,0,0,0,13.0,0
24006984.77306048,14.0,50.0,0,1,0,15.0,0
35503291.26215273,17.0,46.0,1,0,0,14.0,0
28209493.2670715,8.0,45.0,1,0,0,14.0,1
21940735.519363735,10.0,60.0,0,1,1,20.0,1
28973032.7625932,16.0,51.0,0,1,0,17.0,0
24545027.112510797,13.0,42.0,1,1,0,10.0,0
26673344.384976946,10.0,44.0,1,1,0,13.0,0
35155453.17572105,16.0,58.0,0,1,1,15.0,0
33230508.01610725,12.0,60.0,0,0,0,14.0,0
26520569.65545926,15.0,40.0,1,1,1,7.0,1
19305763.7538097,6.0,74.0,0,1,0,16.0,0
32310773.919530068,13.0,47.0,0,1,0,15.0,0
29886860.74298258,11.0,44.0,1,1,0,5.0,0
27952561.869008087,12.0,46.0,1,0,0,18.0,1
37651673.342067994,10.0,35.0,1,1,0,12.0,0
29374901.061679177,13.0,62.0,0,1,1,15.0,0
26213223.74131963,9.0,56.0,0,1,0,12.0,0
29000677.489951942,19.0,45.0,0,1,0,18.0,0
32866964.759292055,9.0,49.0,0,1,0,14.0,0
21504572.114780903,14.0,57.0,0,1,0,15.0,0
20320352.82101344,4.0,59.0,0,0,0,14.0,0
28291028.81704332,13.0,41.0,1,1,0,11.0,0
32876366.47594849,12.0,50.0,1,0,0,8.0,0
29202807.787873335,12.0,29.0,1,1,1,7.0,1
23117588.83916089,15.0,49.0,1,1,0,10.0,0
32169393.393915296,12.0,51.0,0,1,0,14.0,0
24040804.63229617,10.0,58.0,0,1,0,14.0,0
25756340.5309451,12.0,37.0,1,1,0,6.0,0
29552220.63013115,12.0,45.0,0,1,1,13.0,0
34845323.729453586,15.0,49.0,1,0,0,8.0,0
27351315.99522016,9.0,34.0,1,1,0,10.0,0
38410313.80142016,9.0,51.0,0,0,0,13.0,0
32916003.000433415,14.0,52.0,0,1,0,17.0,0
28315240.085162714,12.0,47.0,1,1,0,11.0,0
25074065.025990773,10.0,47.0,0,1,0,14.0,0
19549026.44792371,13.0,35.0,1,1,0,7.0,1
19324403.0316844,6.0,54.0,0,1,0,13.0,0
25411947.99856153,13.0,55.0,0,1,1,14.0,0
35418735.57660006,15.0,62.0,0,0,1,15.0,0
27057326.166732594,12.0,53.0,0,1,0,16.0,0
30556189.14802348,12.0,53.0,0,1,0,15.0,0
27545628.073460855,17.0,52.0,0,1,1,14.0,1
24760472.983722523,12.0,49.0,0,1,0,16.0,0
34887961.12411798,7.0,30.0,1,1,0,11.0,0
29548864.481350716,11.0,54.0,0,1,0,17.0,0
33662829.06014167,11.0,45.0,0,0,0,18.0,1
29512942.820077375,13.0,52.0,0,0,0,12.0,0
28700814.699073043,10.0,40.0,1,1,0,9.0,0
21741601.694600426,9.0,39.0,0,1,1,19.0,1
26234945.910061587,16.0,49.0,0,1,1,13.0,0
28859538.413123317,13.0,46.0,1,0,0,14.0,0
21158690.31172852,10.0,51.0,0,0,0,15.0,0
17968749.77069535,9.0,74.0,0,1,0,16.0,0
29992488.344869897,9.0,32.0,1,1,0,11.0,0
18348146.852752134,10.0,44.0,1,1,0,11.0,0
31012510.538209278,14.0,40.0,1,1,0,12.0,0
21972775.33895151,10.0,36.0,1,1,0,15.0,0
21697936.080981612,9.0,38.0,1,1,0,13.0,0
27612081.64646665,8.0,41.0,1,1,0,9.0,0
26671420.685083095,11.0,45.0,1,1,0,14.0,0
24331629.743003707,8.0,30.0,1,1,0,11.0,0
31436808.35355414,10.0,52.0,0,1,0,13.0,0
31039642.76021732,12.0,42.0,0,1,0,16.0,0
28325103.608819854,14.0,47.0,1,0,0,7.0,0
40261434.468869045,10.0,54.0,0,1,0,14.0,0
29669946.614162248,12.0,46.0,1,1,0,9.0,0
32919278.74438024,7.0,51.0,0,0,1,13.0,1
29187296.51134275,14.0,47.0,1,1,0,11.0,0
30366175.407052554,9.0,56.0,0,0,0,15.0,0
22360402.479912464,16.0,51.0,0,1,0,17.0,0
17932484.659127943,14.0,47.0,0,1,0,15.0,0
27527904.80139538,9.0,37.0,1,1,0,12.0,0
30878977.475899536,3.0,37.0,1,1,1,10.0,1
23156942.644234926,12.0,45.0,1,1,0,8.0,0
25253516.371522415,9.0,46.0,0,1,1,12.0,1
34097880.23415302,17.0,45.0,1,1,0,4.0,0
17755849.308822494,12.0,67.0,0,1,1,15.0,0
28054940.570017904,16.0,50.0,1,0,0,8.0,0
28003765.16896197,9.0,50.0,0,1,0,14.0,0
20263726.242522024,12.0,59.0,0,1,0,18.0,0
30030200.534203984,12.0,52.0,0,1,0,17.0,0
14707314.560560295,14.0,41.0,1,1,0,10.0,0
32372778.881323297,9.0,38.0,1,0,0,15.0,1
34667374.1241557,9.0,41.0,1,0,0,18.0,1
26799894.519395668,11.0,37.0,1,0,0,14.0,1
27184509.173245348,16.0,48.0,1,0,0,7.0,0
34033549.72650265,10.0,39.0,1,1,0,12.0,0
24531844.157384623,15.0,49.0,1,0,0,9.0,0
30018120.190633085,13.0,66.0,0,1,0,17.0,0
30101506.08271142,15.0,50.0,0,1,1,17.0,0
15317356.100542838,18.0,53.0,1,0,0,4.0,0
23248630.305491257,10.0,37.0,1,1,0,9.0,0
20077967.29689094,15.0,49.0,1,0,0,6.0,0
28382901.26692238,10.0,55.0,0,1,0,12.0,0
32125922.22456667,7.0,26.0,1,1,0,13.0,0
34276596.91440849,7.0,38.0,1,1,1,12.0,0
29978683.591273554,12.0,43.0,1,0,1,12.0,0
27916743.411880106,5.0,49.0,1,1,1,8.0,1
19643025.639754318,6.0,37.0,1,1,0,13.0,0
36519369.92377745,15.0,43.0,1,1,1,10.0,0
40118678.63415516,17.0,34.0,1,1,0,14.0,0
26681458.730124746,14.0,51.0,1,0,0,6.0,0
28023813.824136235,14.0,50.0,0,1,0,14.0,0
28637305.58464967,5.0,49.0,0,1,1,17.0,1
15203683.610066185,10.0,57.0,0,0,0,14.0,0
27325883.642235443,13.0,43.0,0,1,1,13.0,0
20678880.919244073,9.0,42.0,1,1,0,10.0,0
20572150.255005557,8.0,41.0,1,1,0,13.0,0
21861708.24541338,16.0,60.0,0,1,1,17.0,0
28057545.906657353,17.0,49.0,1,0,0,5.0,0
30118906.963359665,17.0,44.0,1,0,0,10.0,0
16598707.0245667,10.0,40.0,1,1,0,10.0,0
21104910.745180566,12.0,54.0,0,1,0,14.0,0
30403572.572409265,12.0,55.0,0,1,0,14.0,0
33805243.60953162,10.0,52.0,0,1,0,17.0,0
22846341.616514288,16.0,56.0,0,1,0,16.0,0
31997846.53393408,9.0,35.0,1,1,0,11.0,0
27486275.93821734,9.0,34.0,1,1,0,12.0,0
28318208.511084646,10.0,56.0,0,1,0,13.0,0
22915534.80278029,10.0,59.0,0,1,1,14.0,1
33271005.816287182,9.0,52.0,0,1,1,13.0,1
27668068.23743257,9.0,66.0,0,1,0,13.0,0
29829545.854495768,10.0,53.0,0,1,0,16.0,0
24076951.91105133,10.0,51.0,1,1,0,12.0,0
29119696.717376288,15.0,49.0,1,0,0,9.0,0
33910778.375736505,12.0,46.0,1,1,0,9.0,0
29037695.8633107,10.0,45.0,0,1,1,15.0,1
24456808.34629884,5.0,45.0,0,1,1,16.0,0
33957903.8213997,9.0,37.0,1,1,0,16.0,0
18269136.28552349,9.0,56.0,0,0,0,18.0,0
39961570.7706094,8.0,37.0,1,0,0,14.0,1
30273130.539135203,12.0,41.0,1,1,0,6.0,0
31894723.467085507,15.0,37.0,1,1,0,10.0,0
21091981.648955245,14.0,51.0,0,1,0,14.0,0
32958773.32472598,8.0,60.0,0,1,1,19.0,1
20846282.610784616,6.0,59.0,0,1,0,11.0,1
38540474.85200554,12.0,46.0,1,1,0,11.0,0
22084574.097547695,10.0,60.0,0,1,0,16.0,0
21991985.43718085,15.0,37.0,1,1,0,8.0,0
34422814.84355921,16.0,53.0,0,1,0,16.0,0
22501660.785256036,9.0,60.0,0,0,0,15.0,0
32277755.054967042,13.0,55.0,0,0,0,13.0,0
15256516.845721798,13.0,48.0,0,1,0,15.0,0
26138296.864134047,8.0,39.0,1,1,0,10.0,0
25937296.25488954,15.0,55.0,1,0,0,12.0,0
21594264.41699091,10.0,55.0,0,1,0,12.0,0
24142725.690352563,8.0,58.0,0,1,1,17.0,1
26511422.498690795,12.0,61.0,0,1,1,14.0,0
28917999.940114953,12.0,51.0,1,0,0,13.0,0
35021854.176969565,11.0,41.0,1,1,0,12.0,0
26235248.53303201,14.0,53.0,1,0,0,9.0,0
28355472.047211114,14.0,50.0,1,0,1,10.0,0
33288114.580086634,8.0,51.0,0,1,1,16.0,1
32654101.09900538,17.0,49.0,0,0,0,16.0,0
24763328.368872255,17.0,54.0,0,1,0,14.0,1
21441064.54766047,11.0,58.0,0,1,1,14.0,0
20450607.418390475,10.0,42.0,1,1,0,9.0,0
28809726.54283309,15.0,59.0,0,1,1,15.0,0
32877821.84424161,11.0,44.0,1,1,0,14.0,0
25732292.74924754,14.0,46.0,1,0,0,15.0,0
15933714.919674229,13.0,44.0,1,1,0,8.0,0
27831082.030160636,12.0,49.0,1,1,0,13.0,0
18819537.94266298,8.0,58.0,0,1,0,15.0,0
43321193.76374568,13.0,42.0,1,1,0,12.0,0
24772240.09808091,11.0,54.0,0,1,1,13.0,0
24176170.121509098,10.0,32.0,1,1,0,13.0,0
25416094.838337716,11.0,54.0,0,0,1,11.0,0
24466504.71521548,19.0,40.0,1,1,0,16.0,0
18605485.31359187,20.0,46.0,0,1,1,14.0,0
28846821.93076381,13.0,42.0,1,1,0,5.0,0
26314380.582527068,12.0,52.0,0,1,0,14.0,0
